Date,Open,High,Low,Close,Adj Close,Volume
2014-12-01,1412.560059,1412.560059,1412.560059,1412.560059,1412.560059,0
2014-12-02,1433.500000,1433.500000,1433.500000,1433.500000,1433.500000,0
2014-12-03,1452.920044,1452.920044,1452.920044,1452.920044,1452.920044,0
2014-12-04,1481.959961,1481.959961,1481.959961,1481.959961,1481.959961,0
2014-12-05,1454.630005,1454.630005,1454.630005,1454.630005,1454.630005,0
2014-12-08,1466.650024,1466.650024,1466.650024,1466.650024,1466.650024,0
2014-12-09,1403.390015,1403.390015,1403.390015,1403.390015,1403.390015,0
2014-12-10,1452.530029,1452.530029,1452.530029,1452.530029,1452.530029,0
2014-12-11,1465.589966,1465.589966,1465.589966,1465.589966,1465.589966,0
2014-12-12,1479.819946,1479.819946,1479.819946,1479.819946,1479.819946,0
2014-12-15,1500.560059,1500.560059,1500.560059,1500.560059,1500.560059,0
2014-12-16,1503.579956,1503.579956,1503.579956,1503.579956,1503.579956,0
2014-12-17,1492.939941,1492.939941,1492.939941,1492.939941,1492.939941,0
2014-12-18,1484.260010,1484.260010,1484.260010,1484.260010,1484.260010,0
2014-12-19,1465.589966,1465.589966,1465.589966,1465.589966,1465.589966,0
2014-12-22,1412.300049,1412.300049,1412.300049,1412.300049,1412.300049,0
2014-12-23,1392.619995,1392.619995,1392.619995,1392.619995,1392.619995,0
2014-12-24,1404.400024,1404.400024,1404.400024,1404.400024,1404.400024,0
2014-12-25,1424.619995,1424.619995,1424.619995,1424.619995,1424.619995,0
2014-12-26,1439.479980,1439.479980,1439.479980,1439.479980,1439.479980,0
2014-12-29,1418.489990,1418.489990,1418.489990,1418.489990,1418.489990,0
2014-12-30,1398.569946,1398.569946,1398.569946,1398.569946,1398.569946,0
2014-12-31,1415.189941,1415.189941,1415.189941,1415.189941,1415.189941,0
2015-01-05,1436.859985,1436.859985,1436.859985,1436.859985,1436.859985,0
2015-01-06,1461.319946,1461.319946,1461.319946,1461.319946,1461.319946,0
2015-01-07,1457.449951,1457.449951,1457.449951,1457.449951,1457.449951,0
2015-01-08,1451.150024,1451.150024,1451.150024,1451.150024,1451.150024,0
2015-01-09,1442.839966,1442.839966,1442.839966,1442.839966,1442.839966,0
2015-01-12,1432.560059,1432.560059,1432.560059,1432.560059,1432.560059,0
2015-01-13,1452.369995,1452.369995,1452.369995,1452.369995,1452.369995,0
2015-01-14,1445.859985,1445.859985,1445.859985,1445.859985,1445.859985,0
2015-01-15,1459.689941,1459.689941,1459.689941,1459.689941,1459.689941,0
2015-01-16,1478.469971,1478.469971,1478.469971,1478.469971,1478.469971,0
2015-01-19,1428.369995,1428.369995,1428.369995,1428.369995,1428.369995,0
2015-01-20,1476.839966,1476.839966,1476.839966,1476.839966,1476.839966,0
2015-01-21,1512.290039,1512.290039,1512.290039,1512.290039,1512.290039,0
2015-01-22,1530.280029,1530.280029,1530.280029,1530.280029,1530.280029,0
2015-01-23,1514.300049,1514.300049,1514.300049,1514.300049,1514.300049,0
2015-01-26,1548.020020,1548.020020,1548.020020,1548.020020,1548.020020,0
2015-01-27,1549.930054,1549.930054,1549.930054,1549.930054,1549.930054,0
2015-01-28,1538.859985,1538.859985,1538.859985,1538.859985,1538.859985,0
2015-01-29,1529.380005,1529.380005,1529.380005,1529.380005,1529.380005,0
2015-01-30,1512.390015,1512.390015,1512.390015,1512.390015,1512.390015,0
2015-02-02,1502.890015,1502.890015,1502.890015,1502.890015,1502.890015,0
2015-02-03,1533.219971,1533.219971,1533.219971,1533.219971,1533.219971,0
2015-02-04,1529.040039,1529.040039,1529.040039,1529.040039,1529.040039,0
2015-02-05,1526.109985,1526.109985,1526.109985,1526.109985,1526.109985,0
2015-02-06,1495.260010,1495.260010,1495.260010,1495.260010,1495.260010,0
2015-02-09,1489.390015,1489.390015,1489.390015,1489.390015,1489.390015,0
2015-02-10,1512.489990,1512.489990,1512.489990,1512.489990,1512.489990,0
2015-02-11,1533.319946,1533.319946,1533.319946,1533.319946,1533.319946,0
2015-02-12,1544.800049,1544.800049,1544.800049,1544.800049,1544.800049,0
2015-02-13,1569.560059,1569.560059,1569.560059,1569.560059,1569.560059,0
2015-02-16,1600.050049,1600.050049,1600.050049,1600.050049,1600.050049,0
2015-02-17,1610.729980,1610.729980,1610.729980,1610.729980,1610.729980,0
2015-02-25,1598.300049,1598.300049,1598.300049,1598.300049,1598.300049,0
2015-02-26,1614.709961,1614.709961,1614.709961,1614.709961,1614.709961,0
2015-02-27,1630.050049,1630.050049,1630.050049,1630.050049,1630.050049,0
2015-03-02,1663.650024,1663.650024,1663.650024,1663.650024,1663.650024,0
2015-03-03,1644.989990,1644.989990,1644.989990,1644.989990,1644.989990,0
2015-03-04,1673.239990,1673.239990,1673.239990,1673.239990,1673.239990,0
2015-03-05,1677.770020,1677.770020,1677.770020,1677.770020,1677.770020,0
2015-03-06,1651.770020,1651.770020,1651.770020,1651.770020,1651.770020,0
2015-03-09,1672.069946,1672.069946,1672.069946,1672.069946,1672.069946,0
2015-03-10,1691.979980,1691.979980,1691.979980,1691.979980,1691.979980,0
2015-03-11,1689.150024,1689.150024,1689.150024,1689.150024,1689.150024,0
2015-03-12,1684.829956,1684.829956,1684.829956,1684.829956,1684.829956,0
2015-03-13,1708.079956,1708.079956,1708.079956,1708.079956,1708.079956,0
2015-03-16,1760.189941,1760.189941,1760.189941,1760.189941,1760.189941,0
2015-03-17,1781.780029,1781.780029,1781.780029,1781.780029,1781.780029,0
2015-03-18,1818.380005,1818.380005,1818.380005,1818.380005,1818.380005,0
2015-03-19,1827.859985,1827.859985,1827.859985,1827.859985,1827.859985,0
2015-03-20,1852.939941,1852.939941,1852.939941,1852.939941,1852.939941,0
2015-03-23,1903.640015,1903.640015,1903.640015,1903.640015,1903.640015,0
2015-03-24,1922.849976,1922.849976,1922.849976,1922.849976,1922.849976,0
2015-03-25,1943.689941,1943.689941,1943.689941,1943.689941,1943.689941,0
2015-03-26,1914.229980,1914.229980,1914.229980,1914.229980,1914.229980,0
2015-03-27,1935.589966,1935.589966,1935.589966,1935.589966,1935.589966,0
2015-03-30,1948.060059,1948.060059,1948.060059,1948.060059,1948.060059,0
2015-03-31,1958.400024,1958.400024,1958.400024,1958.400024,1958.400024,0
2015-04-01,2005.670044,2005.670044,2005.670044,2005.670044,2005.670044,0
2015-04-02,2043.030029,2043.030029,2043.030029,2043.030029,2043.030029,0
2015-04-03,2080.399902,2080.399902,2080.399902,2080.399902,2080.399902,0
2015-04-07,2124.090088,2124.090088,2124.090088,2124.090088,2124.090088,0
2015-04-08,2109.030029,2109.030029,2109.030029,2109.030029,2109.030029,0
2015-04-09,2096.969971,2096.969971,2096.969971,2096.969971,2096.969971,0
2015-04-10,2149.110107,2149.110107,2149.110107,2149.110107,2149.110107,0
2015-04-13,2187.729980,2187.729980,2187.729980,2187.729980,2187.729980,0
2015-04-14,2181.889893,2181.889893,2181.889893,2181.889893,2181.889893,0
2015-04-15,2101.649902,2101.649902,2101.649902,2101.649902,2101.649902,0
2015-04-16,2126.149902,2126.149902,2126.149902,2126.149902,2126.149902,0
2015-04-17,2136.270020,2136.270020,2136.270020,2136.270020,2136.270020,0
2015-04-20,2093.709961,2093.709961,2093.709961,2093.709961,2093.709961,0
2015-04-21,2174.929932,2174.929932,2174.929932,2174.929932,2174.929932,0
2015-04-22,2234.459961,2234.459961,2234.459961,2234.459961,2234.459961,0
2015-04-23,2256.979980,2256.979980,2256.979980,2256.979980,2256.979980,0
2015-04-24,2256.360107,2256.360107,2256.360107,2256.360107,2256.360107,0
2015-04-27,2271.270020,2271.270020,2271.270020,2271.270020,2271.270020,0
2015-04-28,2208.560059,2208.560059,2208.560059,2208.560059,2208.560059,0
2015-04-29,2254.979980,2254.979980,2254.979980,2254.979980,2254.979980,0
2015-04-30,2267.770020,2267.770020,2267.770020,2267.770020,2267.770020,0
2015-05-04,2281.659912,2281.659912,2281.659912,2281.659912,2281.659912,0
2015-05-05,2217.889893,2217.889893,2217.889893,2217.889893,2217.889893,0
2015-05-06,2206.709961,2206.709961,2206.709961,2206.709961,2206.709961,0
2015-05-07,2181.300049,2181.300049,2181.300049,2181.300049,2181.300049,0
2015-05-08,2272.169922,2272.169922,2272.169922,2272.169922,2272.169922,0
2015-05-11,2373.919922,2373.919922,2373.919922,2373.919922,2373.919922,0
2015-05-12,2425.899902,2425.899902,2425.899902,2425.899902,2425.899902,0
2015-05-13,2445.870117,2445.870117,2445.870117,2445.870117,2445.870117,0
2015-05-14,2454.199951,2454.199951,2454.199951,2454.199951,2454.199951,0
2015-05-15,2442.760010,2442.760010,2442.760010,2442.760010,2442.760010,0
2015-05-18,2501.459961,2501.459961,2501.459961,2501.459961,2501.459961,0
2015-05-19,2567.290039,2567.290039,2567.290039,2567.290039,2567.290039,0
2015-05-20,2619.320068,2619.320068,2619.320068,2619.320068,2619.320068,0
2015-05-21,2713.419922,2713.419922,2713.419922,2713.419922,2713.419922,0
2015-05-22,2740.919922,2740.919922,2740.919922,2740.919922,2740.919922,0
2015-05-25,2785.070068,2785.070068,2785.070068,2785.070068,2785.070068,0
2015-05-26,2884.659912,2884.659912,2884.659912,2884.659912,2884.659912,0
2015-05-27,2918.020020,2918.020020,2918.020020,2918.020020,2918.020020,0
2015-05-28,2756.929932,2756.929932,2756.929932,2756.929932,2756.929932,0
2015-05-29,2793.250000,2793.250000,2793.250000,2793.250000,2793.250000,0
