Date,Open,High,Low,Close,Adj Close,Volume
2014-11-07,2427.897949,2454.423096,2407.441895,2419.145996,2419.145996,291200
2014-11-10,2436.627930,2474.156006,2428.185059,2473.183105,2473.183105,300600
2014-11-11,2483.647949,2508.623047,2445.959961,2470.594971,2470.594971,411900
2014-11-12,2454.602051,2494.916992,2444.813965,2494.275879,2494.275879,252900
2014-11-13,2494.998047,2507.742920,2471.406982,2486.669922,2486.669922,295000
2014-11-14,2477.966064,2481.024902,2457.044922,2479.185059,2479.185059,220600
2014-11-17,2506.864014,2508.767090,2472.446045,2475.120117,2475.120117,215700
2014-11-18,2474.181885,2477.052002,2449.812988,2457.529053,2457.529053,201100
2014-11-19,2452.149902,2461.490967,2442.709961,2451.166992,2451.166992,186200
2014-11-20,2443.275879,2458.319092,2437.476074,2452.616943,2452.616943,165500
2014-11-21,2452.635010,2488.200928,2446.645996,2487.111084,2487.111084,212200
2014-11-24,2505.531982,2546.746094,2495.520996,2533.887939,2533.887939,363500
2014-11-25,2531.998047,2568.381104,2527.076904,2567.596924,2567.596924,314300
2014-11-26,2572.648926,2605.070068,2570.404053,2604.886963,2604.886963,337100
2014-11-27,2615.366943,2631.398926,2599.107910,2630.045898,2630.045898,364100
2014-11-28,2629.625977,2683.179932,2622.061035,2682.918945,2682.918945,465900
2014-12-01,2691.725098,2720.742920,2668.841064,2680.739990,2680.739990,446800
2014-12-02,2667.820068,2777.372070,2665.686035,2763.316895,2763.316895,437700
2014-12-03,2768.677979,2824.178955,2733.867920,2779.736084,2779.736084,562100
2014-12-04,2783.468994,2900.508057,2772.431885,2900.362061,2900.362061,532700
2014-12-05,2926.572998,2978.029053,2813.052002,2938.781006,2938.781006,640500
2014-12-08,2907.814941,3041.656982,2879.846924,3021.523926,3021.523926,587600
2014-12-09,2992.489990,3091.323975,2834.592041,2859.918945,2859.918945,772000
2014-12-10,2855.939941,2946.707031,2807.677979,2940.876953,2940.876953,512900
2014-12-11,2912.345947,2965.675049,2892.611084,2925.742920,2925.742920,482600
2014-12-12,2929.360107,2962.510010,2914.956055,2938.173096,2938.173096,409500
2014-12-15,2921.446045,2960.227051,2890.904053,2953.420898,2953.420898,400400
2014-12-16,2953.811035,3021.896973,2943.912109,3021.518066,3021.518066,453800
2014-12-17,3031.951904,3076.599121,2993.333008,3061.020020,3061.020020,542500
2014-12-18,3062.801025,3089.791016,3030.319092,3057.520996,3057.520996,435900
2014-12-19,3053.074951,3117.527100,3018.420898,3108.595947,3108.595947,521100
2014-12-22,3129.267090,3189.866943,3090.509033,3127.445068,3127.445068,679400
2014-12-23,3085.080078,3136.837891,3025.666992,3032.612061,3032.612061,437800
2014-12-24,3039.206055,3050.507080,2934.910889,2972.531982,2972.531982,376800
2014-12-25,3072.540039,3072.540039,3072.540039,3072.540039,3072.540039,0
2014-12-26,3078.004883,3164.155029,3064.176025,3157.603027,3157.603027,460700
2014-12-29,3212.559082,3223.860107,3126.944092,3168.016113,3168.016113,510100
2014-12-30,3160.801025,3190.299072,3130.353027,3165.814941,3165.814941,397700
2014-12-31,3172.596924,3239.356934,3157.259033,3234.677002,3234.677002,406000
2015-01-05,3172.600098,3369.281006,3157.260010,3350.519043,3350.519043,531400
2015-01-06,3330.799072,3394.224121,3303.184082,3351.446045,3351.446045,501700
2015-01-07,3326.648926,3374.895996,3312.210938,3373.954102,3373.954102,391900
2015-01-08,3371.957031,3381.565918,3285.094971,3293.456055,3293.456055,371100
2015-01-09,3276.965088,3404.833984,3267.509033,3285.412109,3285.412109,410200
2015-01-12,3258.212891,3275.185059,3191.582031,3229.315918,3229.315918,322100
2015-01-13,3223.541992,3259.385986,3214.412109,3235.301025,3235.301025,230700
2015-01-14,3242.336914,3268.482910,3193.978027,3222.437012,3222.437012,240200
2015-01-15,3224.070068,3337.083984,3207.544922,3336.455078,3336.455078,282500
2015-01-16,3343.603027,3400.318115,3340.489990,3376.495117,3376.495117,339900
2015-01-19,3189.727051,3262.207031,3095.065918,3116.351074,3116.351074,401100
2015-01-20,3114.560059,3190.245117,3100.477051,3173.052002,3173.052002,357100
2015-01-21,3189.084961,3337.003906,3178.343018,3323.611084,3323.611084,411000
2015-01-22,3327.319092,3352.384033,3293.978027,3343.343994,3343.343994,353400
2015-01-23,3357.095947,3406.785889,3328.292969,3351.763916,3351.763916,366200
2015-01-26,3347.257080,3384.798096,3321.314941,3383.181885,3383.181885,317500
2015-01-27,3389.853027,3390.216064,3290.218994,3352.959961,3352.959961,374500
2015-01-28,3325.721924,3354.802002,3294.655029,3305.738037,3305.738037,301900
2015-01-29,3258.997070,3286.785889,3234.240967,3262.304932,3262.304932,274700
2015-01-30,3273.747070,3288.502930,3210.308105,3210.363037,3210.363037,258300
2015-02-02,3148.135986,3175.134033,3122.572021,3128.300049,3128.300049,250900
2015-02-03,3156.085938,3207.935059,3129.731934,3204.906982,3204.906982,248200
2015-02-04,3212.822021,3238.981934,3171.144043,3174.125977,3174.125977,249100
2015-02-05,3251.211914,3251.211914,3135.819092,3136.531006,3136.531006,306100
2015-02-06,3120.090088,3129.539063,3052.938965,3075.906982,3075.906982,246700
2015-02-09,3063.510010,3119.033936,3049.111084,3095.124023,3095.124023,206100
2015-02-10,3090.489990,3142.099121,3084.252930,3141.593018,3141.593018,193800
2015-02-11,3145.764893,3166.420898,3139.052002,3157.704102,3157.704102,172800
2015-02-12,3157.958984,3181.766113,3134.243896,3173.416016,3173.416016,194600
2015-02-13,3186.808105,3237.158936,3182.793945,3203.826904,3203.826904,261300
2015-02-16,3206.136963,3228.845947,3195.884033,3222.363037,3222.363037,223800
2015-02-17,3230.884033,3255.725098,3230.771973,3246.906006,3246.906006,228300
2015-02-25,3230.879883,3257.222900,3215.552002,3228.843018,3228.843018,233300
2015-02-26,3222.150879,3300.615967,3202.187988,3298.358887,3298.358887,301300
2015-02-27,3296.831055,3324.545898,3291.007080,3310.302979,3310.302979,299200
2015-03-02,3332.720947,3336.760010,3298.668945,3336.284912,3336.284912,346400
2015-03-03,3317.695068,3317.695068,3260.428955,3263.052002,3263.052002,382000
2015-03-04,3264.181885,3286.587891,3250.483887,3279.532959,3279.532959,293600
2015-03-05,3264.084961,3266.637939,3221.666016,3248.476074,3248.476074,320700
2015-03-06,3248.035889,3266.933105,3234.532959,3241.187012,3241.187012,282900
2015-03-09,3224.313965,3307.701904,3198.370117,3302.407959,3302.407959,321500
2015-03-10,3289.084961,3309.915039,3277.094971,3286.068115,3286.068115,285800
2015-03-11,3289.593994,3325.053955,3278.470947,3290.899902,3290.899902,283000
2015-03-12,3314.812988,3360.053955,3300.488037,3349.322998,3349.322998,357300
2015-03-13,3359.488037,3391.254883,3352.149902,3372.910889,3372.910889,328400
2015-03-16,3391.157959,3449.304932,3377.086914,3449.304932,3449.304932,399100
2015-03-17,3469.603027,3504.123047,3459.694092,3502.846924,3502.846924,520900
2015-03-18,3510.500977,3577.662109,3503.853027,3577.301025,3577.301025,545200
2015-03-19,3576.019043,3600.684082,3546.843994,3582.270996,3582.270996,537300
2015-03-20,3587.083984,3632.337891,3569.379883,3617.318115,3617.318115,516700
2015-03-23,3640.104004,3688.249023,3635.485107,3687.728027,3687.728027,536100
2015-03-24,3692.569092,3715.873047,3600.697998,3691.409912,3691.409912,639600
2015-03-25,3680.952881,3693.150879,3634.559082,3660.727051,3660.727051,521900
2015-03-26,3641.941895,3707.318115,3615.010986,3682.094971,3682.094971,488600
2015-03-27,3686.134033,3710.477051,3656.831055,3691.095947,3691.095947,408900
2015-03-30,3710.612061,3795.935059,3710.612061,3786.568115,3786.568115,564700
2015-03-31,3822.987061,3835.566895,3737.042969,3747.898926,3747.898926,561700
2015-04-01,3748.340088,3817.082031,3742.212891,3810.293945,3810.293945,447500
2015-04-02,3827.688965,3835.450928,3775.894043,3825.783936,3825.783936,479300
2015-04-03,3803.383057,3864.405029,3792.210938,3863.928955,3863.928955,473000
2015-04-07,3899.419922,3961.666016,3891.728027,3961.377930,3961.377930,570400
2015-04-08,3976.531982,4000.219971,3903.647949,3994.811035,3994.811035,618100
2015-04-09,4006.129883,4016.395996,3900.027100,3957.533936,3957.533936,585200
2015-04-10,3947.491943,4040.347900,3929.319092,4034.310059,4034.310059,484300
2015-04-13,4072.722900,4128.071777,4057.292969,4121.714844,4121.714844,589800
2015-04-14,4125.782227,4168.346191,4091.257080,4135.564941,4135.564941,610700
2015-04-15,4135.647949,4175.494141,4069.007080,4084.163086,4084.163086,613000
2015-04-16,4055.916016,4195.305176,4031.243896,4194.823242,4194.823242,551200
2015-04-17,4254.723145,4317.223145,4238.910156,4287.295898,4287.295898,701700
2015-04-20,4301.352051,4356.000977,4190.681152,4217.077148,4217.077148,857100
2015-04-21,4212.185059,4294.375000,4188.568848,4293.623047,4293.623047,634500
2015-04-22,4304.597168,4400.192871,4297.951172,4398.494141,4398.494141,680300
2015-04-23,4414.484863,4444.410156,4358.844238,4414.507813,4414.507813,667300
2015-04-24,4355.951172,4416.375977,4318.119141,4393.686035,4393.686035,628600
2015-04-27,4441.929199,4529.734863,4441.929199,4527.395996,4527.395996,671100
2015-04-28,4527.634766,4572.391113,4432.903809,4476.214844,4476.214844,767700
2015-04-29,4446.119141,4499.944824,4398.639160,4476.620117,4476.620117,519800
2015-04-30,4483.013184,4507.344238,4441.054199,4441.654785,4441.654785,526700
2015-05-04,4483.009766,4507.339844,4387.425781,4480.463867,4480.463867,494200
2015-05-05,4479.848145,4488.865234,4282.236816,4298.706055,4298.706055,572900
2015-05-06,4311.641113,4376.353027,4187.368164,4229.266113,4229.266113,481700
2015-05-07,4197.895996,4213.764160,4108.008789,4112.213867,4112.213867,394600
2015-05-08,4152.983887,4206.859863,4099.041992,4205.916992,4205.916992,397400
2015-05-11,4231.270996,4334.876953,4187.819824,4333.583984,4333.583984,488800
2015-05-12,4342.370117,4402.309082,4317.975098,4401.219238,4401.219238,521900
2015-05-13,4402.377930,4415.628906,4342.480957,4375.759766,4375.759766,510500
2015-05-14,4372.815918,4397.745117,4329.041992,4378.311035,4378.311035,449100
2015-05-15,4366.821777,4366.821777,4278.553223,4308.690918,4308.690918,439700
2015-05-18,4277.895020,4324.826172,4260.508789,4283.491211,4283.491211,380100
2015-05-19,4285.776855,4418.402832,4285.776855,4417.551758,4417.551758,436700
2015-05-20,4434.979004,4520.538086,4432.278809,4446.288086,4446.288086,514100
2015-05-21,4456.435059,4530.478027,4438.257813,4529.421875,4529.421875,465000
2015-05-22,4584.983887,4658.272949,4562.988770,4657.596191,4657.596191,655600
2015-05-25,4660.075195,4814.671875,4656.825195,4813.797852,4813.797852,682500
2015-05-26,4854.850098,4911.685059,4779.075195,4910.896973,4910.896973,704900
2015-05-27,4932.846191,4958.155762,4857.056152,4941.713867,4941.713867,681200
2015-05-28,4943.742188,4986.502930,4614.241211,4620.266113,4620.266113,783000
2015-05-29,4603.464844,4698.192871,4431.562988,4611.744141,4611.744141,611300
