DATE,CLOSE,TICKER,OPEN,HIGH,LOW,VOLUME
13/08/2014,602.76,VNIndex,601.03,604.51,599.64,93087280.00
12/08/2014,601.78,VNIndex,600.52,604.89,598.71,78520730.00
11/08/2014,602.13,VNIndex,602.78,607.16,600.48,74249570.00
08/08/2014,605.43,VNIndex,607.18,610.09,604.08,101520160.0
07/08/2014,607.62,VNIndex,603.94,608.42,603.13,87858760.00
06/08/2014,606.70,VNIndex,607.95,610.88,605.63,87400600.00
05/08/2014,607.73,VNIndex,600.46,607.73,599.10,83711690.00
04/08/2014,599.04,VNIndex,592.04,600.52,592.04,71125720.00
01/08/2014,593.90,VNIndex,594.66,596.80,592.38,59841150.00
31/07/2014,596.07,VNIndex,589.35,596.11,587.68,61274970.00
30/07/2014,589.33,VNIndex,591.15,593.58,588.53,73191400.00
29/07/2014,592.24,VNIndex,590.57,592.24,585.75,60692450.00
28/07/2014,589.45,VNIndex,599.13,599.35,587.78,106264460.0
25/07/2014,600.14,VNIndex,603.54,605.78,600.14,94267850.00
24/07/2014,602.06,VNIndex,597.03,602.49,597.03,84773630.00
23/07/2014,597.50,VNIndex,599.56,599.56,594.10,58825520.00
22/07/2014,597.98,VNIndex,599.30,600.93,594.85,89952820.00
21/07/2014,601.04,VNIndex,598.11,604.64,596.96,109316960.0
18/07/2014,596.26,VNIndex,590.90,596.26,589.33,120565300.0
17/07/2014,590.37,VNIndex,588.99,591.42,586.07,94389680.00
16/07/2014,589.68,VNIndex,594.13,594.29,589.68,134145840.0
15/07/2014,589.31,VNIndex,587.92,590.09,587.68,98238770.00
14/07/2014,586.23,VNIndex,583.55,586.23,581.99,62767230.00
11/07/2014,582.77,VNIndex,584.29,586.57,580.54,76665490.00
10/07/2014,584.88,VNIndex,591.21,591.35,581.49,148042030.0
09/07/2014,591.60,VNIndex,591.82,593.42,590.46,99772410.00
08/07/2014,591.47,VNIndex,591.63,593.40,588.54,83828219.00
07/07/2014,590.69,VNIndex,592.23,594.84,589.61,114945340.0
04/07/2014,589.35,VNIndex,585.66,591.38,585.66,117186000.0
03/07/2014,585.02,VNIndex,581.24,585.02,580.55,127121960.0
02/07/2014,578.80,VNIndex,578.90,581.89,576.88,107018060.0
01/07/2014,578.07,VNIndex,578.93,582.16,577.30,101593980.0
30/06/2014,578.13,VNIndex,578.28,582.26,577.76,63985010.00
27/06/2014,578.82,VNIndex,576.29,580.75,575.10,59803530.00
26/06/2014,576.40,VNIndex,572.23,578.29,570.33,111253090.0
25/06/2014,572.27,VNIndex,570.33,574.62,569.27,88449020.00
24/06/2014,569.74,VNIndex,565.47,570.37,565.12,56799240.00
23/06/2014,565.92,VNIndex,561.97,567.71,561.97,48639680.00
20/06/2014,560.78,VNIndex,568.45,571.76,560.78,116175890.0
19/06/2014,567.35,VNIndex,564.93,569.41,558.65,122009510.0
18/06/2014,570.03,VNIndex,571.74,575.03,570.03,95680950.00
17/06/2014,572.25,VNIndex,571.80,573.15,567.58,103158970.0
16/06/2014,572.37,VNIndex,575.20,575.87,571.76,76547350.00
13/06/2014,574.48,VNIndex,573.58,577.27,573.03,67624300.00
12/06/2014,573.77,VNIndex,571.19,574.75,568.58,90147440.00
11/06/2014,570.36,VNIndex,567.77,573.05,566.51,75171290.00
10/06/2014,566.89,VNIndex,566.31,571.73,564.32,78132940.00
09/06/2014,565.61,VNIndex,559.04,571.83,558.64,107736660.0
06/06/2014,559.04,VNIndex,553.62,559.04,551.80,59778290.00
05/06/2014,551.10,VNIndex,552.20,553.96,548.47,53199850.00
04/06/2014,553.46,VNIndex,559.13,559.19,550.23,67155660.00
03/06/2014,558.76,VNIndex,557.34,560.62,554.96,53795920.00
02/06/2014,556.80,VNIndex,560.29,563.12,554.44,78700670.00
30/05/2014,562.02,VNIndex,558.78,565.05,557.20,81363300.00
29/05/2014,558.45,VNIndex,556.30,562.33,555.32,114247620.0
28/05/2014,557.34,VNIndex,554.32,557.93,553.03,107355240.0
27/05/2014,552.75,VNIndex,543.55,552.75,542.49,121729360.0
26/05/2014,544.06,VNIndex,541.43,544.93,536.27,70850070.00
23/05/2014,541.49,VNIndex,542.44,545.30,540.51,84206790.00
22/05/2014,541.73,VNIndex,543.35,547.20,541.43,122207050.0
21/05/2014,543.88,VNIndex,537.95,543.93,533.19,99864170.00
20/05/2014,537.52,VNIndex,531.00,537.93,527.69,102485880.0
19/05/2014,533.04,VNIndex,530.31,534.68,525.82,94450040.00
16/05/2014,529.49,VNIndex,522.00,529.49,519.39,79135650.00
15/05/2014,524.05,VNIndex,529.39,537.27,512.41,125655190.0
14/05/2014,529.53,VNIndex,510.16,529.59,509.82,106635850.0
13/05/2014,513.91,VNIndex,508.76,518.45,508.51,92140330.00
12/05/2014,517.05,VNIndex,536.82,536.82,512.25,95024400.00
09/05/2014,542.46,VNIndex,522.82,542.56,522.70,115488640.0
08/05/2014,527.09,VNIndex,550.75,550.75,525.37,128293230.0
07/05/2014,559.97,VNIndex,558.04,561.56,553.21,46793760.00
06/05/2014,555.11,VNIndex,561.86,562.36,545.97,98267720.00
05/05/2014,564.85,VNIndex,578.45,580.11,564.47,73606800.00
29/04/2014,578.00,VNIndex,570.64,578.21,570.64,45941890.00
28/04/2014,573.10,VNIndex,579.05,580.70,573.10,55208230.00
25/04/2014,578.92,VNIndex,571.71,580.74,571.71,58226790.00
24/04/2014,570.46,VNIndex,568.38,571.57,566.94,51518060.00
23/04/2014,569.36,VNIndex,569.83,573.39,567.04,63157600.00
22/04/2014,569.87,VNIndex,560.63,569.87,556.47,84120410.00
21/04/2014,558.14,VNIndex,564.21,568.44,558.14,93868870.00
18/04/2014,565.33,VNIndex,580.89,580.89,565.33,106747120.0
17/04/2014,580.31,VNIndex,580.39,583.51,575.83,86527800.00
16/04/2014,574.29,VNIndex,583.64,585.51,567.61,143009880.0
15/04/2014,586.09,VNIndex,596.00,597.99,586.09,126833620.0
14/04/2014,596.11,VNIndex,602.67,602.70,596.05,96128090.00
11/04/2014,600.57,VNIndex,597.87,602.01,594.96,104068010.0
10/04/2014,601.33,VNIndex,603.25,608.89,600.43,110558340.0
08/04/2014,603.25,VNIndex,600.71,603.25,598.52,109210640.0
07/04/2014,600.57,VNIndex,595.72,602.55,595.35,108560420.0
04/04/2014,593.04,VNIndex,589.90,593.72,588.34,92353580.00
03/04/2014,589.44,VNIndex,584.45,590.91,582.83,99127880.00
02/04/2014,581.67,VNIndex,584.17,586.50,574.40,142309840.0
01/04/2014,583.85,VNIndex,590.93,593.03,582.30,167165310.0
31/03/2014,591.57,VNIndex,594.29,597.22,591.57,117084100.0
28/03/2014,594.29,VNIndex,592.82,595.70,590.59,116220650.0
27/03/2014,590.14,VNIndex,588.94,591.70,582.81,146465260.0
26/03/2014,588.06,VNIndex,603.54,603.68,587.52,246459580.0
25/03/2014,601.85,VNIndex,609.01,609.46,601.85,245417840.0
24/03/2014,607.55,VNIndex,606.55,609.20,604.18,189271920.0
21/03/2014,601.75,VNIndex,600.26,607.22,600.26,224867350.0
20/03/2014,600.26,VNIndex,607.39,608.51,600.03,184719960.0
19/03/2014,605.59,VNIndex,600.73,605.91,600.42,188807570.0
18/03/2014,599.85,VNIndex,602.01,603.21,597.78,193120370.0
17/03/2014,600.36,VNIndex,603.05,603.24,598.70,161239500.0
14/03/2014,596.83,VNIndex,596.20,600.68,594.51,160384630.0
13/03/2014,595.22,VNIndex,590.83,595.22,590.36,130339060.0
12/03/2014,590.02,VNIndex,590.94,596.38,590.02,168708960.0
11/03/2014,588.50,VNIndex,585.10,589.45,582.20,158741000.0
10/03/2014,583.69,VNIndex,580.84,584.81,579.98,140462540.0
07/03/2014,579.75,VNIndex,579.40,582.24,579.10,149392490.0
06/03/2014,578.56,VNIndex,576.17,580.04,574.58,131565670.0
05/03/2014,574.94,VNIndex,569.97,577.50,569.97,102976780.0
04/03/2014,569.97,VNIndex,569.34,572.28,563.55,122493930.0
03/03/2014,573.38,VNIndex,586.65,587.11,573.37,141965580.0
28/02/2014,586.48,VNIndex,586.12,591.36,581.63,116336020.0
27/02/2014,584.79,VNIndex,587.82,596.40,584.79,223033340.0
26/02/2014,589.81,VNIndex,590.64,590.79,582.96,154261340.0
25/02/2014,586.20,VNIndex,575.49,586.20,575.49,141747900.0
24/02/2014,576.58,VNIndex,571.94,576.58,570.07,113232880.0
21/02/2014,570.57,VNIndex,570.95,574.61,565.33,116346370.0
20/02/2014,571.04,VNIndex,579.64,584.10,565.31,254367230.0
19/02/2014,578.12,VNIndex,578.53,578.80,573.86,153445030.0
18/02/2014,574.56,VNIndex,570.80,574.56,570.16,154772030.0
17/02/2014,570.20,VNIndex,571.91,572.85,567.89,159214900.0
14/02/2014,572.22,VNIndex,573.09,576.18,569.38,138337230.0
13/02/2014,570.18,VNIndex,567.58,570.68,565.27,145697620.0
12/02/2014,564.25,VNIndex,555.55,564.25,554.26,122316320.0
11/02/2014,553.90,VNIndex,559.74,561.83,553.90,170844850.0
10/02/2014,555.90,VNIndex,550.41,555.90,548.56,106904960.0
07/02/2014,549.76,VNIndex,557.71,558.51,549.37,119495580.0
06/02/2014,554.68,VNIndex,555.51,557.29,551.45,87875560.00
27/01/2014,556.52,VNIndex,560.45,560.49,556.35,65492100.00
24/01/2014,560.19,VNIndex,555.66,560.19,553.46,85521800.00
23/01/2014,553.55,VNIndex,550.88,556.50,550.52,68217050.00
22/01/2014,551.92,VNIndex,561.34,564.61,551.92,114735990.0
21/01/2014,559.91,VNIndex,555.72,560.18,547.65,91154110.00
20/01/2014,553.67,VNIndex,548.22,559.93,548.22,101980700.0
17/01/2014,543.59,VNIndex,536.81,549.88,536.81,114980130.0
16/01/2014,533.54,VNIndex,528.83,533.54,527.90,91792850.00
15/01/2014,526.68,VNIndex,523.72,527.09,522.45,126132570.0
14/01/2014,522.31,VNIndex,521.13,524.59,520.63,85746090.00
13/01/2014,521.11,VNIndex,519.31,522.32,518.78,68452030.00
10/01/2014,518.94,VNIndex,518.33,523.06,518.24,92706120.00
09/01/2014,516.98,VNIndex,513.66,516.98,513.52,88973710.00
08/01/2014,513.90,VNIndex,511.03,514.20,509.01,68649490.00
07/01/2014,510.12,VNIndex,510.84,513.00,509.87,71634380.00
06/01/2014,509.10,VNIndex,505.74,509.10,504.28,68130860.00
03/01/2014,505.37,VNIndex,504.41,506.28,503.94,50143840.00
02/01/2014,504.51,VNIndex,505.61,506.71,503.04,54996230.00
31/12/2013,504.63,VNIndex,500.04,506.44,499.49,59559870.00
30/12/2013,500.35,VNIndex,506.35,507.02,500.35,86921280.00
27/12/2013,506.41,VNIndex,507.08,510.09,506.41,70524800.00
26/12/2013,506.55,VNIndex,504.41,507.57,503.59,69552630.00
25/12/2013,504.42,VNIndex,506.37,506.53,503.03,70603710.00
24/12/2013,505.62,VNIndex,508.61,509.54,505.62,84945860.00
23/12/2013,508.68,VNIndex,506.60,509.41,505.73,98124320.00
20/12/2013,504.45,VNIndex,507.39,508.29,504.45,124403730.0
19/12/2013,506.28,VNIndex,505.90,508.04,504.92,106818860.0
18/12/2013,505.25,VNIndex,505.10,506.11,503.66,61253700.00
17/12/2013,505.67,VNIndex,503.24,505.67,502.04,69511200.00
16/12/2013,502.04,VNIndex,503.46,506.52,502.04,57654010.00
13/12/2013,506.06,VNIndex,507.07,509.35,505.49,63123560.00
12/12/2013,506.92,VNIndex,503.77,507.68,503.76,67902440.00
11/12/2013,505.31,VNIndex,511.70,511.81,504.90,101559530.0
10/12/2013,511.60,VNIndex,512.10,513.83,510.24,78954520.00
09/12/2013,511.23,VNIndex,514.13,514.13,510.94,100343600.0
06/12/2013,510.12,VNIndex,510.03,512.37,509.76,76480180.00
05/12/2013,510.03,VNIndex,510.39,512.21,507.52,100718390.0
04/12/2013,510.88,VNIndex,512.01,513.40,510.66,105380250.0
03/12/2013,511.62,VNIndex,508.13,514.83,508.13,121894670.0
02/12/2013,508.53,VNIndex,509.13,509.48,507.10,75143330.00
29/11/2013,507.78,VNIndex,507.42,508.78,506.05,97557500.00
28/11/2013,507.71,VNIndex,508.53,509.15,506.99,77302730.00
27/11/2013,508.43,VNIndex,510.96,513.25,507.66,97463060.00
26/11/2013,509.16,VNIndex,506.98,510.75,504.65,89242010.00
25/11/2013,506.46,VNIndex,506.94,509.72,506.08,89988180.00
22/11/2013,505.64,VNIndex,504.52,506.46,502.83,101235280.0
21/11/2013,503.54,VNIndex,507.00,510.21,503.54,169313020.0
20/11/2013,505.52,VNIndex,504.68,505.75,502.98,103452470.0
19/11/2013,504.71,VNIndex,505.45,507.63,504.71,91657220.00
18/11/2013,506.48,VNIndex,503.33,507.41,503.33,113389010.0
15/11/2013,501.34,VNIndex,497.88,502.12,497.72,90780020.00
14/11/2013,497.85,VNIndex,496.67,498.79,496.12,60230390.00
13/11/2013,496.12,VNIndex,496.90,498.62,495.68,63518970.00
12/11/2013,497.65,VNIndex,500.81,501.36,496.79,118886010.0
11/11/2013,501.08,VNIndex,498.03,501.08,497.41,87692440.00
08/11/2013,498.61,VNIndex,498.80,500.47,498.33,63364460.00
07/11/2013,499.86,VNIndex,501.40,503.30,499.29,104887510.0
06/11/2013,502.52,VNIndex,500.83,502.52,499.58,76253370.00
05/11/2013,499.79,VNIndex,497.38,500.28,495.84,74452200.00
04/11/2013,497.07,VNIndex,497.25,498.49,495.68,62434130.00
01/11/2013,497.08,VNIndex,499.21,499.27,496.93,38485380.00
31/10/2013,497.41,VNIndex,500.04,500.59,497.41,38620230.00
30/10/2013,499.07,VNIndex,498.00,500.97,497.95,38969860.00
29/10/2013,497.08,VNIndex,494.66,497.74,494.01,48772840.00
28/10/2013,496.46,VNIndex,501.27,501.86,496.46,64298540.00
25/10/2013,500.75,VNIndex,502.80,503.17,499.53,59990570.00
24/10/2013,501.17,VNIndex,503.47,505.74,500.64,84151930.00
23/10/2013,504.05,VNIndex,501.41,504.81,501.41,77983670.00
22/10/2013,500.57,VNIndex,500.94,502.95,498.74,68523680.00
21/10/2013,501.57,VNIndex,501.80,503.72,500.25,109920270.0
18/10/2013,500.83,VNIndex,499.89,501.39,497.91,67031980.00
